UserID,Age,Gender,BodyType,ProductID,Category,FabricType,Style,ColorPalette,Season,Rating,Sentiment,UserAction
U095,48,Male,Slim,P0882,Coats,Linen,Formal,White,Summer,3,Neutral,Purchased
U071,46,Non-Binary,Athletic,P0720,Blouses,Polyester,Formal,Blue,Autumn,3,Neutral,Viewed
U082,54,Non-Binary,Bulky,P0183,Dresses,Linen,Sporty,Black,Spring,3,Neutral,Wished
U043,26,Male,Bulky,P1757,Shorts,Polyester,Casual,Red,Winter,2,Negative,Viewed
U091,52,Non-Binary,Bulky,P2853,Skirts,Linen,Sporty,Blue,Winter,3,Neutral,Wished
U081,43,Female,Slim,P0989,Dresses,Linen,Sporty,White,Winter,3,Neutral,Viewed
U008,32,Female,Athletic,P1498,Skirts,Denim,Formal,Black,Autumn,2,Negative,Commented
U062,34,Non-Binary,Bulky,P0240,Jackets,Denim,Sporty,Red,Autumn,5,Positive,Wished
U079,54,Female,Bulky,P0708,Blouses,Denim,Sporty,Black,Spring,5,Positive,Purchased
U085,39,Non-Binary,Bulky,P0228,Pants,Denim,Formal,Black,Winter,4,Positive,Wished
U055,35,Male,Athletic,P2929,Shirts,Polyester,Sporty,White,Summer,4,Positive,Purchased
U064,64,Female,Bulky,P2684,Pants,Silk,Casual,Blue,Summer,5,Positive,Wished
U099,49,Non-Binary,Athletic,P1855,Shirts,Cotton,Sporty,Black,Winter,3,Neutral,Viewed
U003,52,Male,Athletic,P2231,Shirts,Cotton,Casual,Green,Spring,4,Positive,Viewed
U033,31,Non-Binary,Bulky,P1758,Coats,Denim,Casual,White,Summer,4,Positive,Commented
U033,31,Non-Binary,Bulky,P0720,Blouses,Polyester,Formal,Blue,Spring,3,Neutral,Wished
U021,43,Female,Slim,P0620,Pants,Silk,Sporty,Black,Winter,2,Negative,Viewed
U041,55,Male,Athletic,P2411,Jackets,Denim,Sporty,Black,Summer,5,Positive,Purchased
U074,59,Male,Athletic,P2074,Blouses,Linen,Formal,White,Winter,3,Neutral,Purchased
U076,43,Non-Binary,Bulky,P1615,Shirts,Polyester,Casual,Green,Winter,3,Neutral,Wished
U064,64,Female,Bulky,P2592,Skirts,Denim,Formal,White,Spring,3,Neutral,Purchased
U080,57,Non-Binary,Bulky,P1442,Shirts,Polyester,Formal,Green,Autumn,4,Positive,Wished
U023,20,Male,Bulky,P0100,Shirts,Silk,Formal,Blue,Summer,5,Positive,Wished
U031,37,Non-Binary,Slim,P1497,Jackets,Linen,Formal,Green,Summer,2,Negative,Wished
U045,19,Male,Athletic,P2939,Pants,Silk,Sporty,White,Spring,4,Positive,Wished
U095,48,Male,Slim,P1878,Pants,Cotton,Formal,Black,Summer,2,Negative,Purchased
U037,40,Female,Athletic,P0588,Skirts,Linen,Casual,Blue,Summer,4,Positive,Commented
U051,29,Male,Bulky,P1289,Blouses,Linen,Sporty,Blue,Winter,2,Negative,Purchased
U016,30,Female,Athletic,P1278,Blouses,Polyester,Casual,White,Winter,4,Positive,Commented
U008,32,Female,Athletic,P2911,Blouses,Silk,Casual,Blue,Autumn,3,Neutral,Purchased
U081,43,Female,Slim,P1261,Shorts,Silk,Casual,Blue,Autumn,3,Neutral,Purchased
U041,55,Male,Athletic,P2050,Coats,Cotton,Sporty,White,Spring,3,Neutral,Wished
U072,33,Non-Binary,Bulky,P0231,Dresses,Denim,Formal,Green,Summer,3,Neutral,Wished
U100,60,Female,Slim,P0636,Coats,Cotton,Formal,Green,Spring,3,Neutral,Wished
U012,49,Female,Slim,P2881,Dresses,Polyester,Casual,Blue,Winter,3,Neutral,Commented
U022,30,Female,Bulky,P1037,Blouses,Silk,Sporty,Black,Summer,4,Positive,Purchased
U096,37,Male,Slim,P1427,Skirts,Linen,Formal,Green,Winter,3,Neutral,Wished
U025,62,Male,Athletic,P1680,Coats,Linen,Casual,White,Spring,3,Neutral,Wished
U091,52,Non-Binary,Bulky,P1913,Coats,Polyester,Sporty,Blue,Winter,3,Neutral,Wished
U030,44,Male,Bulky,P0818,Shirts,Denim,Formal,Red,Winter,2,Negative,Commented
U002,37,Male,Bulky,P1497,Jackets,Linen,Formal,Green,Autumn,4,Positive,Wished
U067,52,Non-Binary,Slim,P1806,Shirts,Polyester,Casual,White,Winter,4,Positive,Wished
U058,23,Male,Bulky,P2803,Coats,Polyester,Sporty,Red,Spring,2,Negative,Wished
U083,21,Female,Athletic,P0292,Shirts,Silk,Formal,Black,Winter,2,Negative,Viewed
U026,63,Non-Binary,Bulky,P0163,Skirts,Linen,Sporty,Black,Spring,5,Positive,Wished
U055,35,Male,Athletic,P2416,Skirts,Denim,Formal,Black,Spring,5,Positive,Purchased
U056,32,Non-Binary,Slim,P1538,Dresses,Silk,Casual,Red,Winter,3,Neutral,Commented
U020,29,Non-Binary,Slim,P0014,Shirts,Cotton,Formal,Blue,Summer,4,Positive,Wished
U006,62,Male,Athletic,P0661,Dresses,Cotton,Sporty,Green,Summer,3,Neutral,Purchased
U095,48,Male,Slim,P0621,Shirts,Polyester,Formal,Black,Summer,3,Neutral,Commented
U067,52,Non-Binary,Slim,P0570,Shorts,Polyester,Sporty,Blue,Winter,3,Neutral,Purchased
U030,44,Male,Bulky,P2602,Coats,Denim,Casual,Black,Summer,5,Positive,Purchased
U024,23,Female,Athletic,P1217,Blouses,Denim,Casual,Red,Summer,5,Positive,Purchased
U090,35,Male,Slim,P2734,Coats,Polyester,Sporty,White,Winter,3,Neutral,Wished
U037,40,Female,Athletic,P0755,Dresses,Silk,Formal,Black,Summer,4,Positive,Purchased
U069,58,Female,Slim,P2694,Pants,Silk,Sporty,Red,Winter,3,Neutral,Wished
U062,34,Non-Binary,Bulky,P0566,Jackets,Cotton,Sporty,Blue,Autumn,3,Neutral,Purchased
U086,64,Male,Athletic,P0791,Shirts,Denim,Formal,Red,Autumn,4,Positive,Wished
U040,58,Male,Athletic,P2284,Blouses,Polyester,Formal,Black,Spring,4,Positive,Wished
U031,37,Non-Binary,Slim,P0196,Shirts,Silk,Formal,White,Spring,3,Neutral,Viewed
U036,58,Female,Slim,P0935,Dresses,Denim,Formal,Black,Winter,4,Positive,Wished
U020,29,Non-Binary,Slim,P2549,Blouses,Denim,Sporty,White,Summer,4,Positive,Wished
U071,46,Non-Binary,Athletic,P2592,Skirts,Denim,Formal,White,Summer,4,Positive,Wished
U063,22,Male,Bulky,P2266,Jackets,Linen,Formal,White,Winter,2,Negative,Commented
U084,29,Male,Bulky,P2678,Pants,Linen,Formal,Green,Autumn,1,Negative,Viewed
U096,37,Male,Slim,P2676,Dresses,Cotton,Casual,Blue,Autumn,2,Negative,Purchased
U020,29,Non-Binary,Slim,P2797,Skirts,Linen,Casual,White,Winter,3,Neutral,Purchased
U049,48,Male,Athletic,P0912,Jackets,Silk,Casual,Green,Spring,3,Neutral,Purchased
U033,31,Non-Binary,Bulky,P1389,Shorts,Cotton,Sporty,Green,Summer,4,Positive,Purchased
U014,58,Non-Binary,Slim,P0887,Blouses,Cotton,Casual,Green,Autumn,2,Negative,Wished
U067,52,Non-Binary,Slim,P1993,Jackets,Cotton,Formal,Blue,Summer,3,Neutral,Commented
U017,25,Non-Binary,Bulky,P1200,Coats,Silk,Casual,Red,Spring,4,Positive,Purchased
U061,35,Non-Binary,Slim,P0330,Skirts,Linen,Casual,Green,Summer,4,Positive,Wished
U033,31,Non-Binary,Bulky,P1266,Shorts,Silk,Formal,White,Winter,2,Negative,Wished
U063,22,Male,Bulky,P2309,Blouses,Cotton,Formal,Red,Winter,3,Neutral,Purchased
U024,23,Female,Athletic,P1439,Shorts,Denim,Formal,White,Spring,4,Positive,Wished
U033,31,Non-Binary,Bulky,P1936,Jackets,Cotton,Sporty,Red,Summer,3,Neutral,Wished
U032,36,Male,Slim,P2634,Dresses,Linen,Casual,Green,Spring,3,Neutral,Wished
U065,24,Female,Bulky,P0005,Coats,Polyester,Sporty,Green,Autumn,2,Negative,Purchased
U019,34,Male,Athletic,P0245,Blouses,Cotton,Casual,Black,Winter,2,Negative,Viewed
U021,43,Female,Slim,P0992,Coats,Silk,Formal,Blue,Summer,4,Positive,Commented
U033,31,Non-Binary,Bulky,P0859,Coats,Linen,Sporty,Green,Spring,4,Positive,Purchased
U093,31,Female,Bulky,P0492,Dresses,Silk,Formal,Red,Winter,4,Positive,Wished
U023,20,Male,Bulky,P0330,Skirts,Linen,Casual,Green,Summer,3,Neutral,Purchased
U045,19,Male,Athletic,P2374,Dresses,Silk,Casual,White,Summer,3,Neutral,Purchased
U032,36,Male,Slim,P2961,Dresses,Cotton,Formal,Black,Spring,2,Negative,Wished
U056,32,Non-Binary,Slim,P0079,Coats,Silk,Formal,Black,Summer,3,Neutral,Wished
U065,24,Female,Bulky,P2750,Blouses,Denim,Formal,White,Winter,3,Neutral,Commented
U021,43,Female,Slim,P2759,Dresses,Linen,Sporty,Red,Autumn,3,Neutral,Wished
U035,55,Non-Binary,Slim,P2916,Shirts,Denim,Sporty,White,Summer,5,Positive,Wished
U091,52,Non-Binary,Bulky,P1871,Pants,Denim,Formal,Red,Autumn,2,Negative,Viewed
U059,32,Female,Slim,P1829,Blouses,Cotton,Formal,Blue,Summer,5,Positive,Purchased
U043,26,Male,Bulky,P0960,Blouses,Cotton,Formal,Blue,Autumn,5,Positive,Commented
U012,49,Female,Slim,P0728,Coats,Silk,Formal,White,Winter,3,Neutral,Viewed
U067,52,Non-Binary,Slim,P0116,Dresses,Denim,Sporty,Blue,Spring,2,Negative,Purchased
U069,58,Female,Slim,P0200,Skirts,Denim,Formal,Black,Autumn,5,Positive,Wished
U087,41,Female,Bulky,P0696,Jackets,Silk,Casual,Blue,Winter,4,Positive,Purchased
U088,38,Male,Bulky,P0345,Jackets,Silk,Formal,Black,Summer,2,Negative,Purchased
U052,34,Non-Binary,Slim,P0629,Shorts,Denim,Sporty,White,Winter,2,Negative,Purchased
U058,23,Male,Bulky,P2995,Shorts,Denim,Casual,Green,Spring,4,Positive,Viewed
U093,31,Female,Bulky,P0776,Pants,Cotton,Casual,Black,Winter,3,Neutral,Purchased
U002,37,Male,Bulky,P1683,Blouses,Silk,Formal,Black,Autumn,5,Positive,Purchased
U061,35,Non-Binary,Slim,P0881,Shirts,Linen,Casual,Green,Spring,3,Neutral,Wished
U047,57,Non-Binary,Bulky,P1749,Skirts,Polyester,Formal,Green,Summer,4,Positive,Wished
U043,26,Male,Bulky,P0801,Blouses,Cotton,Sporty,Black,Summer,4,Positive,Wished
U073,36,Non-Binary,Slim,P0438,Jackets,Denim,Sporty,Green,Autumn,2,Negative,Purchased
U063,22,Male,Bulky,P0189,Coats,Denim,Casual,Blue,Spring,2,Negative,Wished
U014,58,Non-Binary,Slim,P1006,Dresses,Cotton,Sporty,Green,Summer,3,Neutral,Purchased
U057,32,Female,Slim,P0219,Blouses,Silk,Sporty,Blue,Summer,4,Positive,Viewed
U013,55,Non-Binary,Bulky,P0721,Dresses,Cotton,Casual,Red,Summer,3,Neutral,Wished
U099,49,Non-Binary,Athletic,P2648,Coats,Linen,Casual,White,Summer,4,Positive,Commented
U055,35,Male,Athletic,P1632,Pants,Cotton,Formal,Red,Spring,4,Positive,Purchased
U042,35,Non-Binary,Bulky,P2977,Skirts,Denim,Sporty,Red,Summer,3,Neutral,Purchased
U100,60,Female,Slim,P0944,Shorts,Polyester,Casual,Blue,Spring,3,Neutral,Purchased
U008,32,Female,Athletic,P1072,Dresses,Cotton,Sporty,White,Winter,5,Positive,Purchased
U086,64,Male,Athletic,P2971,Skirts,Linen,Sporty,Blue,Autumn,4,Positive,Viewed
U098,26,Non-Binary,Athletic,P1951,Dresses,Polyester,Formal,Black,Autumn,2,Negative,Viewed
U043,26,Male,Bulky,P2145,Shorts,Linen,Formal,White,Summer,4,Positive,Purchased
U005,53,Female,Athletic,P2801,Dresses,Linen,Formal,Green,Winter,4,Positive,Wished
U027,56,Male,Athletic,P1717,Dresses,Cotton,Sporty,Red,Winter,5,Positive,Wished
U029,29,Male,Bulky,P0541,Coats,Linen,Formal,White,Spring,4,Positive,Wished
U038,35,Non-Binary,Bulky,P2543,Coats,Silk,Sporty,Green,Summer,5,Positive,Wished
U017,25,Non-Binary,Bulky,P2681,Skirts,Polyester,Formal,Black,Summer,4,Positive,Viewed
U035,55,Non-Binary,Slim,P0890,Dresses,Denim,Formal,Blue,Autumn,3,Neutral,Commented
U076,43,Non-Binary,Bulky,P0575,Shorts,Silk,Sporty,White,Spring,5,Positive,Wished
U077,23,Male,Slim,P0635,Coats,Polyester,Casual,White,Summer,2,Negative,Purchased
U002,37,Male,Bulky,P1224,Dresses,Cotton,Formal,Green,Spring,4,Positive,Viewed
U014,58,Non-Binary,Slim,P0537,Dresses,Silk,Casual,White,Summer,2,Negative,Purchased
U058,23,Male,Bulky,P0411,Skirts,Denim,Formal,White,Spring,4,Positive,Purchased
U040,58,Male,Athletic,P2588,Jackets,Silk,Casual,Red,Summer,3,Neutral,Wished
U071,46,Non-Binary,Athletic,P0793,Coats,Denim,Sporty,White,Winter,5,Positive,Wished
U064,64,Female,Bulky,P0151,Coats,Cotton,Sporty,Green,Autumn,3,Neutral,Wished
U004,30,Male,Slim,P1776,Shirts,Denim,Formal,White,Autumn,3,Neutral,Wished
U076,43,Non-Binary,Bulky,P1767,Skirts,Silk,Casual,Green,Winter,2,Negative,Purchased
U021,43,Female,Slim,P0054,Pants,Cotton,Formal,Red,Autumn,2,Negative,Purchased
U098,26,Non-Binary,Athletic,P0597,Shorts,Cotton,Sporty,Blue,Spring,5,Positive,Wished
U036,58,Female,Slim,P0025,Shorts,Silk,Sporty,Black,Spring,5,Positive,Commented
U096,37,Male,Slim,P1223,Blouses,Polyester,Sporty,Black,Spring,4,Positive,Purchased
U054,34,Non-Binary,Athletic,P1627,Blouses,Denim,Sporty,Black,Autumn,4,Positive,Purchased
U049,48,Male,Athletic,P1981,Jackets,Linen,Sporty,Red,Spring,3,Neutral,Purchased
U097,25,Male,Slim,P0366,Skirts,Silk,Sporty,Green,Autumn,2,Negative,Purchased
U036,58,Female,Slim,P1860,Dresses,Cotton,Casual,Black,Winter,4,Positive,Viewed
U063,22,Male,Bulky,P1973,Skirts,Silk,Casual,White,Summer,4,Positive,Wished
U066,45,Male,Bulky,P1165,Shorts,Denim,Formal,Red,Autumn,3,Neutral,Wished
U003,52,Male,Athletic,P1313,Shirts,Cotton,Casual,Green,Winter,3,Neutral,Purchased
U078,40,Male,Bulky,P0047,Dresses,Linen,Formal,Red,Spring,3,Neutral,Viewed
U021,43,Female,Slim,P0905,Coats,Denim,Formal,White,Spring,3,Neutral,Purchased
U014,58,Non-Binary,Slim,P0832,Dresses,Cotton,Formal,White,Summer,3,Neutral,Purchased
U054,34,Non-Binary,Athletic,P0441,Jackets,Polyester,Casual,Blue,Autumn,3,Neutral,Purchased
U049,48,Male,Athletic,P2900,Pants,Silk,Casual,White,Spring,3,Neutral,Wished
U017,25,Non-Binary,Bulky,P1637,Shorts,Polyester,Sporty,Red,Spring,5,Positive,Wished
U051,29,Male,Bulky,P2022,Skirts,Polyester,Casual,Green,Summer,5,Positive,Purchased
U035,55,Non-Binary,Slim,P0922,Blouses,Polyester,Casual,Blue,Autumn,3,Neutral,Purchased
U077,23,Male,Slim,P2440,Blouses,Cotton,Formal,Red,Spring,4,Positive,Purchased
U063,22,Male,Bulky,P2434,Coats,Polyester,Formal,Black,Winter,2,Negative,Purchased
U075,52,Female,Athletic,P0416,Jackets,Polyester,Sporty,White,Spring,2,Negative,Wished
U056,32,Non-Binary,Slim,P0166,Coats,Polyester,Formal,Green,Autumn,3,Neutral,Commented
U050,62,Non-Binary,Slim,P0481,Shirts,Denim,Formal,Green,Winter,2,Negative,Purchased
U044,19,Non-Binary,Bulky,P2868,Pants,Cotton,Formal,Red,Winter,5,Positive,Commented
U063,22,Male,Bulky,P2753,Jackets,Silk,Sporty,Black,Winter,1,Negative,Purchased
U089,20,Female,Bulky,P2590,Coats,Cotton,Sporty,Green,Autumn,4,Positive,Wished
U073,36,Non-Binary,Slim,P0724,Jackets,Linen,Casual,Red,Spring,4,Positive,Purchased
U060,39,Female,Athletic,P2762,Shorts,Denim,Sporty,Green,Summer,5,Positive,Purchased
U046,19,Male,Slim,P2584,Shirts,Cotton,Casual,Black,Summer,3,Neutral,Viewed
U036,58,Female,Slim,P0266,Blouses,Polyester,Formal,Green,Summer,5,Positive,Wished
U081,43,Female,Slim,P2048,Blouses,Silk,Casual,White,Winter,4,Positive,Purchased
U091,52,Non-Binary,Bulky,P1731,Dresses,Denim,Formal,Blue,Autumn,5,Positive,Wished
U051,29,Male,Bulky,P0149,Skirts,Polyester,Casual,Red,Summer,5,Positive,Viewed
U017,25,Non-Binary,Bulky,P1961,Jackets,Linen,Casual,Blue,Winter,1,Negative,Wished
U006,62,Male,Athletic,P0991,Coats,Denim,Casual,White,Autumn,4,Positive,Wished
U051,29,Male,Bulky,P2688,Blouses,Denim,Sporty,Green,Spring,3,Neutral,Viewed
U060,39,Female,Athletic,P2940,Shorts,Polyester,Casual,Green,Spring,5,Positive,Viewed
U012,49,Female,Slim,P2698,Coats,Cotton,Sporty,White,Winter,2,Negative,Purchased
U025,62,Male,Athletic,P1716,Pants,Silk,Sporty,Blue,Summer,5,Positive,Wished
U057,32,Female,Slim,P1726,Shirts,Denim,Sporty,Blue,Winter,4,Positive,Commented
U088,38,Male,Bulky,P0729,Dresses,Denim,Casual,Red,Autumn,2,Negative,Wished
U059,32,Female,Slim,P1017,Dresses,Polyester,Sporty,Green,Autumn,4,Positive,Wished
U039,21,Male,Bulky,P0774,Blouses,Polyester,Casual,Blue,Autumn,2,Negative,Purchased
U045,19,Male,Athletic,P0221,Shirts,Denim,Casual,Red,Summer,4,Positive,Viewed
U072,33,Non-Binary,Bulky,P2024,Blouses,Polyester,Casual,Red,Spring,2,Negative,Viewed
U017,25,Non-Binary,Bulky,P1480,Blouses,Cotton,Sporty,Green,Spring,3,Neutral,Wished
U043,26,Male,Bulky,P2314,Skirts,Linen,Casual,White,Spring,3,Neutral,Wished
U086,64,Male,Athletic,P1626,Pants,Silk,Sporty,White,Winter,2,Negative,Purchased
U023,20,Male,Bulky,P0205,Pants,Denim,Formal,Blue,Summer,3,Neutral,Viewed
U095,48,Male,Slim,P2137,Coats,Denim,Formal,Green,Spring,3,Neutral,Purchased
U056,32,Non-Binary,Slim,P2665,Dresses,Linen,Sporty,Red,Spring,2,Negative,Wished
U032,36,Male,Slim,P0603,Dresses,Silk,Formal,Red,Summer,5,Positive,Wished
U038,35,Non-Binary,Bulky,P1321,Skirts,Silk,Casual,Blue,Summer,4,Positive,Viewed
U042,35,Non-Binary,Bulky,P2881,Dresses,Polyester,Casual,Blue,Autumn,3,Neutral,Purchased
U059,32,Female,Slim,P1414,Skirts,Silk,Sporty,White,Winter,3,Neutral,Wished
U097,25,Male,Slim,P2130,Shirts,Cotton,Sporty,Blue,Autumn,5,Positive,Purchased
U084,29,Male,Bulky,P2555,Dresses,Polyester,Casual,Green,Spring,4,Positive,Wished
U043,26,Male,Bulky,P2940,Shorts,Polyester,Casual,Green,Summer,2,Negative,Wished
U044,19,Non-Binary,Bulky,P2564,Dresses,Polyester,Casual,Green,Winter,2,Negative,Wished
U002,37,Male,Bulky,P2583,Jackets,Silk,Casual,Blue,Autumn,4,Positive,Wished
U022,30,Female,Bulky,P0386,Shirts,Linen,Casual,Blue,Autumn,4,Positive,Purchased
U036,58,Female,Slim,P0709,Shorts,Denim,Sporty,Red,Autumn,5,Positive,Wished
U041,55,Male,Athletic,P1613,Jackets,Silk,Formal,Blue,Autumn,3,Neutral,Commented
U003,52,Male,Athletic,P0777,Coats,Silk,Formal,White,Winter,3,Neutral,Purchased
U090,35,Male,Slim,P0514,Shirts,Linen,Formal,Blue,Winter,4,Positive,Wished
U098,26,Non-Binary,Athletic,P1750,Skirts,Silk,Casual,White,Winter,5,Positive,Wished
U037,40,Female,Athletic,P2889,Dresses,Cotton,Casual,White,Winter,5,Positive,Viewed
U020,29,Non-Binary,Slim,P2608,Skirts,Silk,Casual,Blue,Autumn,3,Neutral,Viewed
U049,48,Male,Athletic,P1853,Jackets,Linen,Formal,Blue,Summer,3,Neutral,Purchased
U065,24,Female,Bulky,P2729,Coats,Denim,Sporty,Blue,Spring,3,Neutral,Commented
U092,38,Male,Bulky,P2595,Shorts,Polyester,Sporty,Blue,Spring,3,Neutral,Purchased
U094,41,Non-Binary,Slim,P2195,Coats,Linen,Casual,Green,Summer,3,Neutral,Purchased
U078,40,Male,Bulky,P2059,Shorts,Linen,Casual,Green,Autumn,3,Neutral,Commented
U049,48,Male,Athletic,P2528,Dresses,Polyester,Sporty,Black,Autumn,4,Positive,Commented
U046,19,Male,Slim,P0427,Dresses,Linen,Sporty,Red,Spring,3,Neutral,Wished
U062,34,Non-Binary,Bulky,P1404,Pants,Linen,Formal,Green,Summer,3,Neutral,Purchased
U092,38,Male,Bulky,P1819,Shirts,Cotton,Sporty,Black,Summer,3,Neutral,Wished
U008,32,Female,Athletic,P0010,Coats,Silk,Sporty,White,Spring,2,Negative,Viewed
U053,23,Male,Slim,P0734,Blouses,Linen,Formal,Black,Spring,3,Neutral,Wished
U048,26,Female,Bulky,P0035,Shirts,Denim,Casual,Blue,Summer,3,Neutral,Purchased
U045,19,Male,Athletic,P0511,Shorts,Silk,Sporty,Red,Spring,5,Positive,Commented
U032,36,Male,Slim,P0629,Shorts,Denim,Sporty,White,Winter,5,Positive,Wished
U055,35,Male,Athletic,P1630,Skirts,Linen,Formal,White,Summer,5,Positive,Wished
U040,58,Male,Athletic,P0035,Shirts,Denim,Casual,Blue,Autumn,2,Negative,Viewed
U060,39,Female,Athletic,P2965,Blouses,Denim,Formal,Blue,Spring,5,Positive,Wished
U035,55,Non-Binary,Slim,P2335,Pants,Cotton,Casual,White,Spring,4,Positive,Purchased
U015,53,Non-Binary,Bulky,P2266,Jackets,Linen,Formal,White,Summer,3,Neutral,Wished
U021,43,Female,Slim,P1505,Skirts,Cotton,Casual,Red,Spring,2,Negative,Purchased
U038,35,Non-Binary,Bulky,P1888,Blouses,Denim,Sporty,White,Winter,2,Negative,Wished
U070,29,Female,Athletic,P1363,Shorts,Denim,Casual,Red,Spring,5,Positive,Purchased
U081,43,Female,Slim,P2509,Skirts,Linen,Sporty,Red,Winter,4,Positive,Wished
U055,35,Male,Athletic,P2324,Coats,Denim,Sporty,Blue,Summer,4,Positive,Viewed
U090,35,Male,Slim,P1128,Pants,Silk,Sporty,Black,Spring,5,Positive,Wished
U054,34,Non-Binary,Athletic,P1105,Jackets,Linen,Casual,Blue,Spring,3,Neutral,Wished
U073,36,Non-Binary,Slim,P2502,Skirts,Cotton,Casual,Red,Autumn,3,Neutral,Purchased
U058,23,Male,Bulky,P2247,Blouses,Cotton,Formal,Blue,Winter,3,Neutral,Wished
U079,54,Female,Bulky,P2817,Shirts,Silk,Sporty,Blue,Winter,4,Positive,Purchased
U065,24,Female,Bulky,P1523,Skirts,Denim,Sporty,Red,Summer,5,Positive,Wished
U030,44,Male,Bulky,P2879,Jackets,Cotton,Casual,Red,Spring,4,Positive,Viewed
U041,55,Male,Athletic,P2448,Coats,Linen,Formal,Blue,Winter,2,Negative,Wished
U034,43,Non-Binary,Bulky,P0261,Blouses,Polyester,Formal,Black,Autumn,3,Neutral,Commented
U085,39,Non-Binary,Bulky,P0836,Blouses,Denim,Formal,Black,Spring,2,Negative,Purchased
U020,29,Non-Binary,Slim,P1138,Coats,Polyester,Casual,Blue,Winter,4,Positive,Purchased
U041,55,Male,Athletic,P1928,Shorts,Linen,Sporty,Black,Autumn,5,Positive,Wished
U064,64,Female,Bulky,P1967,Coats,Denim,Sporty,Blue,Autumn,2,Negative,Purchased
U008,32,Female,Athletic,P1128,Pants,Silk,Sporty,Black,Spring,2,Negative,Commented
U006,62,Male,Athletic,P1070,Jackets,Cotton,Sporty,Blue,Autumn,2,Negative,Purchased
U029,29,Male,Bulky,P2497,Shorts,Linen,Sporty,Green,Summer,5,Positive,Wished
U062,34,Non-Binary,Bulky,P2351,Dresses,Silk,Casual,Black,Autumn,4,Positive,Wished
U042,35,Non-Binary,Bulky,P2984,Shorts,Linen,Sporty,Black,Autumn,2,Negative,Purchased
U030,44,Male,Bulky,P1262,Shirts,Denim,Formal,Black,Winter,2,Negative,Wished
U060,39,Female,Athletic,P2449,Coats,Linen,Sporty,Black,Summer,4,Positive,Wished
U097,25,Male,Slim,P2929,Shirts,Polyester,Sporty,White,Autumn,2,Negative,Purchased
U089,20,Female,Bulky,P2624,Blouses,Polyester,Formal,White,Spring,4,Positive,Purchased
U082,54,Non-Binary,Bulky,P1230,Coats,Linen,Sporty,White,Winter,2,Negative,Purchased
U054,34,Non-Binary,Athletic,P1690,Skirts,Linen,Sporty,Blue,Spring,3,Neutral,Wished
U080,57,Non-Binary,Bulky,P2391,Dresses,Silk,Formal,Red,Summer,4,Positive,Wished
U007,27,Male,Bulky,P1959,Coats,Denim,Formal,Green,Winter,3,Neutral,Wished
U009,30,Female,Bulky,P2475,Shorts,Linen,Casual,White,Autumn,3,Neutral,Purchased
U077,23,Male,Slim,P1042,Jackets,Denim,Sporty,White,Summer,2,Negative,Wished
U067,52,Non-Binary,Slim,P0924,Skirts,Denim,Casual,Red,Spring,3,Neutral,Wished
U028,25,Male,Bulky,P1499,Skirts,Cotton,Sporty,Blue,Autumn,2,Negative,Viewed
U073,36,Non-Binary,Slim,P1220,Coats,Cotton,Formal,Blue,Winter,2,Negative,Wished
U072,33,Non-Binary,Bulky,P0778,Shirts,Denim,Formal,Green,Autumn,3,Neutral,Purchased
U042,35,Non-Binary,Bulky,P2639,Dresses,Linen,Casual,White,Summer,2,Negative,Wished
U078,40,Male,Bulky,P2004,Pants,Cotton,Formal,Black,Summer,3,Neutral,Wished
U078,40,Male,Bulky,P2608,Skirts,Silk,Casual,Blue,Winter,3,Neutral,Wished
U033,31,Non-Binary,Bulky,P0893,Jackets,Cotton,Casual,Green,Summer,2,Negative,Commented
U039,21,Male,Bulky,P2789,Pants,Silk,Casual,White,Autumn,2,Negative,Commented
U053,23,Male,Slim,P0456,Shirts,Polyester,Casual,White,Autumn,4,Positive,Viewed
U057,32,Female,Slim,P1275,Blouses,Silk,Sporty,Blue,Spring,4,Positive,Purchased
U010,30,Male,Slim,P1779,Shorts,Denim,Casual,Black,Winter,2,Negative,Wished
U004,30,Male,Slim,P2249,Dresses,Denim,Sporty,Black,Summer,2,Negative,Purchased
U043,26,Male,Bulky,P2955,Jackets,Cotton,Sporty,Blue,Winter,5,Positive,Wished
U021,43,Female,Slim,P1221,Blouses,Polyester,Casual,Red,Autumn,5,Positive,Viewed
U031,37,Non-Binary,Slim,P2261,Dresses,Linen,Sporty,Black,Winter,3,Neutral,Purchased
U061,35,Non-Binary,Slim,P2760,Pants,Cotton,Casual,White,Summer,3,Neutral,Wished
